name,price,brand,url,image,supplier
Bazic Multipurpose Certificate Frame 11 x 14 | Elegant Frame for Certificates and Awards |,8.50,Frame,https://computerworldslu.com/product/bazic-multipurpose-certificate-frame-11-x-14-elegant-frame-for-certificates-and-awards/,https://computerworldslu.com/wp-content/uploads/2023/06/764608014042-scaled-1-300x300.jpg,computer world
Bazic Multipurpose Paper | 80 Sheets |,5.00,Multipurpose,https://computerworldslu.com/product/bazic-multipurpose-paper-80-sheets/,https://computerworldslu.com/wp-content/uploads/2023/06/BazicMultipurposePaper80sheets8.5x11in_800x-300x300.jpg,computer world
Bazic Multipurpose Utility Knife | Versatile Cutting Tool for Various Applications |,7.25,Cutter,https://computerworldslu.com/product/bazic-multipurpose-utility-knife-versatile-cutting-tool-for-various-applications/,https://computerworldslu.com/wp-content/uploads/2023/06/download-19.jpeg,computer world
Bazic Multipurpose Zipper Pouch | 11 x 5 |,6.25,Pencil Case,https://computerworldslu.com/product/bazic-multipurpose-zipper-pouch-11-x-5/,https://computerworldslu.com/wp-content/uploads/2023/06/103375-300x300.jpg,computer world
Bazic Neon Bevel Eraser 6-Pack,5.50,Eraser,https://computerworldslu.com/product/bazic-neon-bevel-eraser-6-pack/,https://computerworldslu.com/wp-content/uploads/2023/06/ezgif.com-webp-to-jpg-1-1-300x300.jpg,computer world
Bazic Neon Color Coding Flags | Vibrant Sticky Flags for Organization |,5.95,STATIONERY,https://computerworldslu.com/product/bazic-neon-color-coding-flags-vibrant-sticky-flags-for-organization/,https://computerworldslu.com/wp-content/uploads/2023/06/bazic-neon-stick-on-flag-bazic-amman-764608051702-300x300.jpg,computer world
Bazic Neon Colored Pencil 8pk,4.95,School Supplies,https://computerworldslu.com/product/bazic-neon-colored-pencil-8pk/,https://computerworldslu.com/wp-content/uploads/2023/04/s-l500-23.jpg,computer world
Bazic Neon Erasers Sets 15-Pack,4.95,Eraser,https://computerworldslu.com/product/bazic-neon-erasers-sets-15-pack/,https://computerworldslu.com/wp-content/uploads/2023/06/ezgif.com-webp-to-jpg-2-300x300.jpg,computer world
Bazic Neon Flag Page Markers | Colorful Sticky Flags for Page Marking |,4.95,STATIONERY,https://computerworldslu.com/product/bazic-neon-flag-page-markers-colorful-sticky-flags-for-page-marking/,https://computerworldslu.com/wp-content/uploads/2023/06/download-9.jpeg,computer world
Bazic Neon Stick On Lined Notes | 4 x 6 in Sticky Notes for Organization and Note-Taking |,4.95,STATIONERY,https://computerworldslu.com/product/bazic-neon-stick-on-lined-notes-4-x-6-in-sticky-notes-for-organization-and-note-taking/,https://computerworldslu.com/wp-content/uploads/2023/06/bazic-50-ct-4-x-6-neon-lined-stick-on-notes-300x300.jpg,computer world
Bazic Nickel Thumb Tacks | Metal Tacks for Pinning Documents |,4.95,Office Supplies,https://computerworldslu.com/product/bazic-nickel-thumb-tacks-metal-tacks-for-pinning-documents/,https://computerworldslu.com/wp-content/uploads/2023/06/507c0f0b374d55e0a5ab9efa5068b699585a051b__37430-300x300.jpg,computer world
Bazic Norte Assorted Rollerball Pen  3-Pack-High-Quality Pens,5.95,Pens,https://computerworldslu.com/product/bazic-norte-assorted-rollerball-pen-3-pack-high-quality-pens/,https://computerworldslu.com/wp-content/uploads/2023/06/1775-150x150-1.jpg,computer world
Bazic Norte Assorted Rollerball Pen 3pk,5.95,School Supplies,https://computerworldslu.com/product/bazic-norte-assorted-rollerball-pen-3pk/,https://computerworldslu.com/wp-content/uploads/2023/04/s-l500-24.jpg,computer world
Bazic Notarial & Certificate Seal Labels – Professional Quality Labels for Official Documents,5.50,Office Supplies,https://computerworldslu.com/product/bazic-notarial-certificate-seal-labels-professional-quality-labels-for-official-documents/,https://computerworldslu.com/wp-content/uploads/2023/06/ezgif.com-webp-to-jpg-3-1-300x300.jpg,computer world
Bazic OPEN Sign | 12 x 8 inches |,4.85,Sign,https://computerworldslu.com/product/bazic-open-sign-12-x-8-inches/,https://computerworldslu.com/wp-content/uploads/2023/06/s-l400-1-1-300x231.jpg,computer world
Bazic Optima Oil-Gel Retractable Pen 3pk,,Office Supplies,https://computerworldslu.com/product/bazic-optima-oil-gel-retractable-pen-3pk/,https://computerworldslu.com/wp-content/uploads/2023/04/1795-600x600-1.jpg,computer world
Bazic Oval Bright Eraser 4-Pack,5.50,Eraser,https://computerworldslu.com/product/bazic-oval-bright-eraser-4-pack/,https://computerworldslu.com/wp-content/uploads/2023/06/ezgif.com-webp-to-jpg-1-300x300.jpg,computer world
Bazic Paisley Composition Book – 200 Pages,5.00,Note Books,https://computerworldslu.com/product/bazic-paisley-composition-book-200-pages/,https://computerworldslu.com/wp-content/uploads/2023/08/5494-3-1-600x600-1-300x300.jpg,computer world
Bazic Paisley Retractable Stick Eraser 2-Pack,5.55,Eraser,https://computerworldslu.com/product/bazic-paisley-retractable-stick-eraser-2-pack/,https://computerworldslu.com/wp-content/uploads/2023/06/16255612932109189578-800x800-1-300x300.jpg,computer world
Bazic Pastel 1-Inch 3-Ring View Binder – Organize and Present with Style,12.00,Folder,https://computerworldslu.com/product/bazic-pastel-1-inch-3-ring-view-binder-organize-and-present-with-style/,https://computerworldslu.com/wp-content/uploads/2023/07/3167-300x300.jpg,computer world
Bazic Pastel 1.5 x 2 in Stick On Notes | Small Sticky Notes for Quick Reminders |,3.95,STATIONERY,https://computerworldslu.com/product/bazic-pastel-1-5-x-2-in-stick-on-notes-small-sticky-notes-for-quick-reminders/,https://computerworldslu.com/wp-content/uploads/2023/06/5131-300x300.jpg,computer world
Bazic Pastel Color Multipurpose Paper – 25 Sheets Pack for Versatile Creativity,4.85,Letter,https://computerworldslu.com/product/bazic-pastel-color-multipurpose-paper-25-sheets-pack-for-versatile-creativity/,https://computerworldslu.com/wp-content/uploads/2023/08/31O3KPyxURL._AC_-300x300.jpg,computer world
Bazic Pastel Highlighter 4pk,7.00,School Supplies,https://computerworldslu.com/product/bazic-pastel-highlighter-4pk/,https://computerworldslu.com/wp-content/uploads/2023/04/STBA2346-705x705-1.jpg,computer world
Bazic Pen Style Fluorescent Highlighter 4pk,5.50,School Supplies,https://computerworldslu.com/product/bazic-pen-style-fluorescent-highlighter-4pk/,https://computerworldslu.com/wp-content/uploads/2023/04/ace_9015230.jpg,computer world
Bazic Pencil & Crayon Sharpener,1.95,Pencil sharpener,https://computerworldslu.com/product/bazic-pencil-crayon-sharpener/,https://computerworldslu.com/wp-content/uploads/2023/06/ezgif.com-webp-to-jpg-5-300x300.jpg,computer world
Bazic Pencil #2 Triangle Jumbo 3-Pack With Sharpener,4.85,Pencil sharpener,https://computerworldslu.com/product/bazic-pencil-2-triangle-jumbo-3-pack-with-sharpener/,https://computerworldslu.com/wp-content/uploads/2023/06/unnamed-file-300x300.jpg,computer world
Bazic Permanent Markers 5-Pack Assorted Colors,5.50,Markers,https://computerworldslu.com/product/bazic-permanent-markers-5-pack-assorted-colors/,https://computerworldslu.com/wp-content/uploads/2023/06/764608012093-300x300.png,computer world
Bazic Plastic Clipboard: Sturdy and Reliable Clipboard for Various Uses,8.40,Clip Board,https://computerworldslu.com/product/chatgpt-bazic-plastic-clipboard-sturdy-and-reliable-clipboard-for-various-uses/,https://computerworldslu.com/wp-content/uploads/2023/08/698aa4_d36db6ca04824d958b330fe011e1f38emv2-300x300.jpg,computer world
Bazic Pockets Divider with 5-Insertable Tabs – Organize and Store Documents Easily,6.25,Office Supplies,https://computerworldslu.com/product/bazic-pockets-divider-with-5-insertable-tabs-organize-and-store-documents-easily/,https://computerworldslu.com/wp-content/uploads/2023/07/764608031148-300x300.jpg,computer world
Bazic Poly Bubble Mailer |,7.00 – 7.50,Packaging Supplies,https://computerworldslu.com/product/bazic-poly-bubble-mailer/,https://computerworldslu.com/wp-content/uploads/2023/06/543012-300x300.jpg,computer world
Bazic Precision Knife | Sharp and Accurate Cutting Tool for Precision Work |,6.95,Cutter,https://computerworldslu.com/product/bazic-precision-knife-sharp-and-accurate-cutting-tool-for-precision-work/,https://computerworldslu.com/wp-content/uploads/2023/06/download-21.jpeg,computer world
Bazic Premium Sketch Pad | 18 x 12 inches |,6.25,Office Supplies,https://computerworldslu.com/product/bazic-premium-sketch-pad-18-x-12-inches/,https://computerworldslu.com/wp-content/uploads/2023/06/222388-20-ct-18-x-12-sketch-pad-48-packs-300x300.jpg,computer world
Bazic Printed Arrow Flags | Colorful Sticky Flags for Directional Marking |,5.50,STATIONERY,https://computerworldslu.com/product/bazic-printed-arrow-flags-colorful-sticky-flags-for-directional-marking/,https://computerworldslu.com/wp-content/uploads/2023/06/download-1.png,computer world
Bazic Rainbow Eraser 4-Pack,5.00,Eraser,https://computerworldslu.com/product/bazic-rainbow-eraser-4-pack/,https://computerworldslu.com/wp-content/uploads/2023/06/16255594301691961899-800x800-1-300x300.jpg,computer world
Bazic Report Covers with Sliding Bar – Pack of 3 – Professional Document Presentation and Protection,6.95,Folder,https://computerworldslu.com/product/bazic-report-covers-with-sliding-bar-pack-of-3-professional-document-presentation-and-protection/,https://computerworldslu.com/wp-content/uploads/2023/08/634e9e21f18e7b5a2015c2c2-report-covers-with-sliding-bar-fits-300x300.jpg,computer world
Bazic Return Address Labels – Convenient and Personalized Adhesive Labels for Mailings,,Labels,https://computerworldslu.com/product/bazic-return-address-labels-convenient-and-personalized-adhesive-labels-for-mailings/,https://computerworldslu.com/wp-content/uploads/2023/06/BP-3819-24_734994-1-300x300.jpg,computer world
BAZIC Round Magnifier 3X – High-Quality Magnifying Glass,6.50,magnifying glass,https://computerworldslu.com/product/bazic-round-magnifier-3x-high-quality-magnifying-glass/,https://computerworldslu.com/wp-content/uploads/2023/06/2707-300x300.jpg,computer world
Bazic Round Natural Hair Paint Brush,12.50,Paint brush,https://computerworldslu.com/product/bazic-round-natural-hair-paint-brush/,https://computerworldslu.com/wp-content/uploads/2023/06/ezgif.com-webp-to-jpg-6-300x300.jpg,computer world
Bazic Royal Assorted Rollerball Pen 3pk,5.95,Office Supplies,https://computerworldslu.com/product/bazic-royal-assorted-rollerball-pen-3pk/,https://computerworldslu.com/wp-content/uploads/2023/04/1721.jpg,computer world
Bazic Ruled Index Card | 3×5 Inches | Pack of 100 Cards for Note-Taking and Study |,3.95 – 5.95,Index Cards,https://computerworldslu.com/product/bazic-ruled-index-card-3x5-inches-pack-of-100-cards-for-note-taking-and-study/,https://computerworldslu.com/wp-content/uploads/2023/06/download-28.jpeg,computer world
Bazic Ruled White Index Card Spiral Bound 3″ X 5″ – Pack of [Number of Cards] for Note-taking and Organization,4.25,Index Cards,https://computerworldslu.com/product/bazic-ruled-white-index-card-spiral-bound-3-x-5-pack-of-number-of-cards-for-note-taking-and-organization/,https://computerworldslu.com/wp-content/uploads/2023/06/download-9.png,computer world
Bazic Scientific Calculator: Your Reliable Calculation Companion,29.00,Calculator,https://computerworldslu.com/product/bazic-scientific-calculator-your-reliable-calculation-companion/,https://computerworldslu.com/wp-content/uploads/2023/08/ezgif.com-webp-to-jpg-5-1-300x300.jpg,computer world
Bazic Self-Inking Rubber Stamp – “Paid”: Effortless and Clear Payment Marking Solution,6.95,Office Supplies,https://computerworldslu.com/product/bazic-self-inking-rubber-stamp-paid-effortless-and-clear-payment-marking-solution/,https://computerworldslu.com/wp-content/uploads/2023/08/s-l1600-28-300x300.jpg,computer world
Bazic Self-Inking Rubber Stamp – “Received”: Streamline Document Management with Clear Imprints,6.95,Office Supplies,https://computerworldslu.com/product/bazic-self-inking-rubber-stamp-received-streamline-document-management-with-clear-imprints/,https://computerworldslu.com/wp-content/uploads/2023/08/6302-300x300.jpg,computer world
Bazic Semi Moist Watercolor – 16 Colors,5.55,Paint,https://computerworldslu.com/product/bazic-semi-moist-watercolor-16-colors/,https://computerworldslu.com/wp-content/uploads/2023/06/71C9qkT-KXL._AC_SX679_-300x300.jpg,computer world
Bazic Silicone Glue 100 ml,4.95,Glue,https://computerworldslu.com/product/bazic-silicone-glue-100-ml/,https://computerworldslu.com/wp-content/uploads/2023/06/download-_1_.jpg,computer world
Bazic Single Hole Punch – Efficient Paper Punching,7.25,Hole Puncher,https://computerworldslu.com/product/bazic-single-hole-punch-efficient-paper-punching/,https://computerworldslu.com/wp-content/uploads/2023/08/file-300x300.jpg,computer world
Bazic Small Binder Clips | Assorted Colors |,3.00,Clips,https://computerworldslu.com/product/bazic-small-binder-clips-assorted-colors/,https://computerworldslu.com/wp-content/uploads/2023/06/download-36.jpeg,computer world
Bazic Spencer Assorted Retractable Pen,5.25,Office Supplies,https://computerworldslu.com/product/bazic-spencer-assorted-retractable-pen/,https://computerworldslu.com/wp-content/uploads/2023/04/s-l500-27.jpg,computer world
Bazic Stand-Up Compact Standard Stapler: Space-Saving Office Stapler for Neatness,18.95,Office Supplies,https://computerworldslu.com/product/bazic-stand-up-compact-standard-stapler-space-saving-office-stapler-for-neatness/,https://computerworldslu.com/wp-content/uploads/2023/08/620-1-300x300.jpg,computer world
Bazic Standard Weight & Heavy Weight Sheet Protector 10pack – Protect and Preserve Your Important Documents,4.95 – 5.50,Office Supplies,https://computerworldslu.com/product/bazic-standard-weight-heavy-weight-sheet-protector-10pack-protect-and-preserve-your-important-documents/,https://computerworldslu.com/wp-content/uploads/2023/07/2130-300x300.jpg,computer world
Bazic Staple Remover – Easy Removal of Staples,5.35,Office Supplies,https://computerworldslu.com/product/bazic-staple-remover-easy-removal-of-staples/,https://computerworldslu.com/wp-content/uploads/2023/08/ace_9015605-300x300.jpg,computer world
Bazic Stick Notes Canary 3×3 4pk | Yellow Sticky Notes for Easy Reminders |,6.00,STATIONERY,https://computerworldslu.com/product/bazic-stick-notes-canary-3x3-4pk-yellow-sticky-notes-for-easy-reminders/,https://computerworldslu.com/wp-content/uploads/2023/06/download-13.jpeg,computer world
Bazic Stick On Flag | Removable Sticky Flags for Marking Pages |,6.25,STATIONERY,https://computerworldslu.com/product/bazic-stick-on-flag-removable-sticky-flags-for-marking-pages/,https://computerworldslu.com/wp-content/uploads/2023/06/download-7.jpeg,computer world
Bazic Stick On Flag w/ Dispenser | Convenient Sticky Flags for Easy Page Marking |,6.25,STATIONERY,https://computerworldslu.com/product/bazic-stick-on-flag-w-dispenser-convenient-sticky-flags-for-easy-page-marking/,https://computerworldslu.com/wp-content/uploads/2023/06/257233_1200x-300x300.jpg,computer world
Bazic Stick On Flag w/ Dispenser | Convenient Sticky Flags for Page Marking |,6.25,STATIONERY,https://computerworldslu.com/product/bazic-stick-on-flag-w-dispenser-convenient-sticky-flags-for-page-marking/,https://computerworldslu.com/wp-content/uploads/2023/06/download.png,computer world
Bazic Stick On Notes Neon 3 x 3 in | Vibrant Sticky Notes for Reminders |,2.75,STATIONERY,https://computerworldslu.com/product/bazic-stick-on-notes-neon-3-x-3-in-vibrant-sticky-notes-for-reminders/,https://computerworldslu.com/wp-content/uploads/2023/06/download-4.jpeg,computer world
Bazic Sticker Rolls – Fun and Colorful Adhesive Labels for Decoration and Crafts,7.00,Office Supplies,https://computerworldslu.com/product/bazic-sticker-rolls-fun-and-colorful-adhesive-labels-for-decoration-and-crafts/,https://computerworldslu.com/wp-content/uploads/2023/06/1656836957258833762-250x250-1.jpg,computer world
Bazic Student Math Tool Sets | Essential Tools for Math Studies |,8.95,Geometry set,https://computerworldslu.com/product/bazic-student-math-tool-sets-essential-tools-for-math-studies/,https://computerworldslu.com/wp-content/uploads/2023/06/escolar_utiles_escolares_30131304_2-300x300.jpg,computer world
